algorithm,base_estimator,learning_rate,n_estimators,Data balancer,Matthews correlation coefficient,Cohen Kappa score,Average true rate,Average true positive rate,Average true negative rate,Average false positive rate,Average false negative rate,Average true positive with cutoff,Average true negative rate with cutoff,Average false positive rate with cutoff,Average false negative rate with cutoff,Average unclassified from cutoff
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,5,None,0.59749733295390628,0.55646409204161351,0.7674923872828073,0.5688877137317117,0.9660970608339028,0.03390293916609706,0.4311122862682884,0.0,0.0017316017316017316,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,5,None,0.68869491240326441,0.68598701361680503,0.8396801429804018,0.7792349726775956,0.900125313283208,0.09987468671679196,0.22076502732240436,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,20,None,0.61722542405449654,0.58877688710480058,0.7849545080430994,0.6177331218050414,0.9521758942811575,0.047824105718842554,0.3822668781949586,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,20,None,0.69422616821148708,0.69339525193118645,0.848356586263987,0.8532522474881015,0.8434609250398726,0.1565390749601276,0.14674775251189848,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,50,None,0.69296035776222953,0.69274441133675069,0.847316981820447,0.8424466772430813,0.8521872863978128,0.14781271360218728,0.15755332275691875,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,50,None,0.66573513143458329,0.65071998551124455,0.8178809994314183,0.6957870615194782,0.9399749373433585,0.0600250626566416,0.3042129384805218,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,75,None,0.70445728420926834,0.69837936865841022,0.8441910235663191,0.7631940772078266,0.9251879699248121,0.07481203007518797,0.23680592279217347,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,100,None,0.71183012458776496,0.71058021416360606,0.8529920120237134,0.8077384100123391,0.8982456140350878,0.10175438596491226,0.19226158998766082,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,5,ClusterCentroids,0.72057140533965625,0.72023325560193774,0.8613068083168837,0.8609025207121453,0.8617110959216223,0.13828890407837777,0.13909747928785474,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,5,ClusterCentroids,0.72171106844131871,0.72129753451264966,0.8619579903800171,0.863070685704213,0.8608452950558213,0.13915470494417861,0.13692931429578706,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,5,EditedNearestNeighbours,0.57980470305153686,0.54679312123525525,0.7838100400995277,0.9304248193195841,0.6371952608794714,0.36280473912052863,0.069575180680416,0.22233386215406312,0.0,0.005217589428115743,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,5,EditedNearestNeighbours,0.67473152204220332,0.66058428391719171,0.8378206404911852,0.9228274281685175,0.7528138528138529,0.24718614718614718,0.07717257183148246,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,20,ClusterCentroids,0.72131559544770563,0.72105814845519234,0.8615302407983808,0.8587519830777367,0.8643084985190249,0.13569150148097517,0.14124801692226335,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,20,ClusterCentroids,0.72689487576486611,0.72631374246168579,0.8646751818973423,0.8684822845055526,0.860868079289132,0.13913192071086808,0.13151771549444738,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,20,EditedNearestNeighbours,0.58763170194420411,0.5565658936801483,0.7885013872356965,0.9293495505023798,0.6476532239690135,0.3523467760309866,0.0706504494976203,0.1474881015335801,0.0,0.004351788562314878,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,20,EditedNearestNeighbours,0.66061106876110787,0.64335860308193971,0.8298988812592031,0.9260884893354486,0.7337092731829573,0.26629072681704263,0.07391151066455139,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,50,ClusterCentroids,0.71576386898053468,0.71539032039057526,0.8589328382009782,0.8587519830777367,0.8591136933242197,0.14088630667578034,0.14124801692226338,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,50,ClusterCentroids,0.72418856820955047,0.72395366568073438,0.8629513034304429,0.8598625066102591,0.8660401002506265,0.13395989974937342,0.14013749338974088,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,5,InstanceHardnessThreshold,0.74519288661430527,0.74233691702068783,0.8747763596771362,0.9043715846994536,0.845181134654819,0.1548188653451811,0.09562841530054644,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,5,InstanceHardnessThreshold,0.71295629799206461,0.7032587841631589,0.858160517755135,0.9250132205182444,0.7913078149920255,0.20869218500797448,0.0749867794817557,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,5,NearMiss,0.72261660657333382,0.72161501913399884,0.858746287019409,0.8175039661554733,0.8999886078833447,0.10001139211665527,0.18249603384452673,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,5,NearMiss,0.71570766923394524,0.71482290298132301,0.8555008199793749,0.8153534285210647,0.8956482114376851,0.10435178856231488,0.1846465714789353,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,50,EditedNearestNeighbours,0.67673957960226094,0.66023674469484883,0.8383354545201521,0.9315353428521065,0.7451355661881979,0.25486443381180224,0.06846465714789353,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,75,ClusterCentroids,0.72696823454196868,0.72679133987582134,0.864250004729144,0.8598625066102591,0.8686375028480291,0.13136249715197082,0.14013749338974088,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,20,InstanceHardnessThreshold,0.73178480942521029,0.72677378515069035,0.8681512685130931,0.91196897585052,0.8243335611756665,0.17566643882433355,0.08803102414948,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,50,EditedNearestNeighbours,0.59883218940692862,0.57076640374383125,0.7952322967651811,0.927181385510312,0.66328320802005,0.33671679197994986,0.072818614489688,0.05207121452494271,0.0,0.0017429938482570063,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,20,InstanceHardnessThreshold,0.70963595422065229,0.69954054689751255,0.856400435731895,0.9250132205182444,0.7877876509455456,0.2122123490544543,0.0749867794817557,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,5,NeighbourhoodCleaningRule,0.6315119127274178,0.61034509572055484,0.8140677037529164,0.923920324343381,0.7042150831624516,0.29578491683754843,0.07607967565661906,0.024942711087607965,0.0,0.0008658008658008658,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,5,NeighbourhoodCleaningRule,0.64605531777967051,0.62759168062611159,0.8222020485568038,0.9228274281685177,0.7215766689450899,0.27842333105491,0.07717257183148246,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,100,ClusterCentroids,0.72705893164948676,0.72685110768494665,0.8643635523836753,0.8609554027851224,0.8677717019822282,0.1322282980177717,0.1390445972148775,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,20,NearMiss,0.71785152643017314,0.71771299816048939,0.8580786975370738,0.8326987484576062,0.8834586466165414,0.11654135338345865,0.1673012515423938,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,20,NearMiss,0.711039901813877,0.71054523627488653,0.8565267309902561,0.8565485633703506,0.8565048986101619,0.14349510138983823,0.1434514366296492,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,5,OneSidedSelection,0.68306570282572909,0.67182354755157336,0.8293756601975589,0.7231623479640401,0.9355889724310776,0.0644110275689223,0.27683765203595984,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,5,RandomUnderSampler,0.71570202196915711,0.71559432363010378,0.8580938820056246,0.8457958751983078,0.8703918888129415,0.12960811118705853,0.15420412480169224,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,5,OneSidedSelection,0.72292685929780998,0.72129909794968372,0.8632744606094823,0.8804336329984136,0.8461152882205515,0.1538847117794486,0.11956636700158646,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,75,EditedNearestNeighbours,0.61251028217019754,0.58774285375027058,0.8032789957683498,0.9250132205182444,0.6815447710184553,0.3184552289815447,0.0749867794817557,0.014101886127269522,0.0,0.0017429938482570063,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,5,RandomUnderSampler,0.71749258960391238,0.71742564988026647,0.8588518312752219,0.8447029790234444,0.8730006835269992,0.12699931647300067,0.15529702097655562,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,5,TomekLinks,0.65667856148639869,0.63895718794095957,0.8115065950776659,0.6795522651154592,0.9434609250398726,0.05653907496012759,0.32044773488454076,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,50,InstanceHardnessThreshold,0.71138774296246909,0.70066188054721479,0.8571475380919006,0.9282390269698574,0.786056049213944,0.21394395078605602,0.07176097303014278,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,5,ADASYN,0.70689229482441507,0.70569372753177362,0.8506035321706507,0.8055702450202714,0.8956368193210299,0.10436318067897014,0.1944297549797285,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,5,TomekLinks,0.71395355452470355,0.71190737299409401,0.8589402994048267,0.8804688877137318,0.8374117110959216,0.16258828890407837,0.11953111228626828,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,50,InstanceHardnessThreshold,0.71290553196179263,0.70399190666191858,0.8582641673410968,0.9217345319936542,0.7947938026885396,0.20520619731146048,0.07826546800634585,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,5,RandomOverSampler,0.71645935106850622,0.71642228124550822,0.8583028047499642,0.8436277102062401,0.8729778992936886,0.12702210070631123,0.15637228979375992,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,20,NeighbourhoodCleaningRule,0.63972953259117005,0.6202758531071334,0.8187616293269109,0.9228274281685175,0.714695830485304,0.2853041695146959,0.07717257183148246,0.009800810858452318,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,5,ADASYN,0.72788317625044996,0.72495614932945485,0.8660820058896821,0.8956636700158646,0.8365003417634997,0.16349965823650034,0.10433632998413538,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,20,NeighbourhoodCleaningRule,0.67359392335096324,0.65959422050683247,0.8373622117164937,0.921716904635995,0.7530075187969926,0.24699248120300746,0.07828309536400493,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,5,RandomOverSampler,0.70942189848647674,0.70935209981197511,0.8544952954956017,0.8360126916975145,0.8729778992936886,0.12702210070631126,0.16398730830248545,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,5,SMOTE,0.71088985073741273,0.71063248092268516,0.8542867763852205,0.8251718667371762,0.883401686033265,0.11659831396673503,0.1748281332628239,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,100,EditedNearestNeighbours,0.61946877154533564,0.5958961626941196,0.8071864917811089,0.9250132205182444,0.6893597630439735,0.31064023695602644,0.0749867794817557,0.001092896174863388,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,5,SMOTE,0.70886324436262005,0.70848297174902564,0.8529667849012945,0.8208002820377226,0.8851332877648668,0.1148667122351333,0.1791997179622775,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,50,NearMiss,0.70350121115912145,0.70293872530695312,0.8529733032885082,0.8554909219108056,0.850455684666211,0.149544315333789,0.14450907808919444,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,20,OneSidedSelection,0.6944766531048101,0.68846483353034704,0.8393601727023197,0.7579411246254186,0.9207792207792207,0.07922077922077922,0.24205887537458134,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,50,NearMiss,0.71569882788937689,0.71566520015766777,0.858169596507012,0.8468358893001939,0.86950330371383,0.13049669628616994,0.1531641106998061,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,20,OneSidedSelection,0.71424655969773365,0.71258769950342005,0.8589480286939164,0.8761325577295963,0.8417634996582365,0.15823650034176348,0.12386744227040368,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,20,RandomUnderSampler,0.71605302407875315,0.71589988019175399,0.8586382968622942,0.8512251013573066,0.8660514923672817,0.13394850763271815,0.14877489864269347,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,5,SMOTEENN,0.38007417934502508,0.2629963699703195,0.6217335560428884,0.2495505023796933,0.9939166097060833,0.00608339029391661,0.7504494976203068,0.0,0.6389040783777625,0.0,0.06520359598096245,0.06520359598096245
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,20,RandomUnderSampler,0.70810767300356492,0.70764780254572501,0.8551704817305029,0.8555790586991011,0.8547619047619048,0.14523809523809522,0.144420941300899,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,75,InstanceHardnessThreshold,0.70047692133023187,0.69006680789177643,0.8517421805559522,0.9217345319936542,0.7817498291182502,0.2182501708817498,0.07826546800634585,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,5,SMOTEENN,0.67128511945250346,0.65829019722504722,0.8222220224133721,0.7079323109465893,0.9365117338801549,0.06348826611984508,0.29206768905341085,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,20,TomekLinks,0.68310359117227382,0.67042632886992692,0.8282546994137908,0.7165344614842235,0.9399749373433585,0.0600250626566416,0.28346553851577644,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,20,TomekLinks,0.7025162573572451,0.70087308684125771,0.8529791348955533,0.8685351665785298,0.837423103212577,0.16257689678742313,0.1314648334214701,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,5,SMOTETomek,0.68789479460205172,0.67830164367572288,0.8329706380995034,0.7338268993477878,0.932114376851219,0.06788562314878104,0.2661731006522123,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,50,NeighbourhoodCleaningRule,0.67949123003838574,0.66683315278428246,0.8406495843955835,0.9195311122862684,0.7617680565048986,0.23823194349510138,0.08046888771373172,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,5,SMOTETomek,0.7022877652409717,0.69652241263057701,0.8434299566762201,0.7642693460250308,0.9225905673274095,0.07740943267259057,0.23573065397496915,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,20,ADASYN,0.71515561491215462,0.71511323934382531,0.8572264515430202,0.8371232152300371,0.8773296878560036,0.12267031214399637,0.162876784769963,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,50,NeighbourhoodCleaningRule,0.65473389969522255,0.63763524242924097,0.827020913901985,0.9228274281685175,0.7312143996354523,0.26878560036454774,0.07717257183148246,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,20,ADASYN,0.72451386073913315,0.72191593864293147,0.8643607118849959,0.8913097126740702,0.8374117110959216,0.16258828890407837,0.10869028732592985,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,20,RandomOverSampler,0.71500465790450951,0.714897924226087,0.8580773390377052,0.8501145778247841,0.8660401002506267,0.13395989974937347,0.14988542217521594,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,20,RandomOverSampler,0.70999559630000098,0.70960518503514525,0.8561208107765207,0.8566367001586462,0.855604921394395,0.1443950786056049,0.14336329984135376,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,75,NearMiss,0.71246565027226616,0.71225126647083081,0.8570757514911262,0.853340384276397,0.8608111187058555,0.13918888129414445,0.14665961572360303,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,75,None,0.68490248261960696,0.6847352742446926,0.8430589447755247,0.8347964040190375,0.8513214855320119,0.14867851446798816,0.16520359598096243,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,100,InstanceHardnessThreshold,0.69534660818267557,0.68371746498295149,0.8489161886014012,0.923920324343381,0.7739120528594213,0.2260879471405787,0.07607967565661908,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,100,None,0.68284504114542621,0.6827176413706898,0.8419836759583205,0.8326458663846291,0.8513214855320119,0.14867851446798816,0.16735413361537108,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,20,SMOTE,0.72034711286091724,0.7203347149470879,0.8602521489291229,0.8457606204829896,0.8747436773752564,0.1252563226247437,0.15423937951701042,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,50,OneSidedSelection,0.71857965536329294,0.71725008494226505,0.8610129537583683,0.8750220341970739,0.8470038733196628,0.15299612668033719,0.12497796580292615,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,20,SMOTE,0.71370004262471864,0.71338096254225347,0.8578373635882889,0.856583818085669,0.859090909090909,0.1409090909090909,0.14341618191433103,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,50,OneSidedSelection,0.72162391676125548,0.7212111111688273,0.8593312369669909,0.8274457958751983,0.8912166780587834,0.10878332194121669,0.17255420412480169,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,50,RandomUnderSampler,0.70062042943420266,0.70004644597463572,0.851599965853772,0.8545214172395558,0.8486785144679881,0.15132148553201186,0.14547858276044423,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,20,SMOTEENN,0.43905482282658337,0.34109723396308028,0.6594551254825683,0.33107703155297014,0.9878332194121667,0.01216678058783322,0.6689229684470298,0.0,0.5989291410344041,0.0,0.057623832187555075,0.057623832187555075
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,20,SMOTEENN,0.68512348861390071,0.67517578471392492,0.8314484500998182,0.7307597391151067,0.9321371610845294,0.0678628389154705,0.26924026088489333,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,50,RandomUnderSampler,0.72054325481666481,0.72016719539430374,0.8612492603558316,0.8599330160408956,0.8625655046707678,0.13743449532923216,0.14006698395910452,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,75,NeighbourhoodCleaningRule,0.66030231704667608,0.6440460107858974,0.8300626090489432,0.9228274281685175,0.7372977899293689,0.26270221007063116,0.07717257183148246,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,100,NearMiss,0.71267337527907471,0.71237623962143315,0.8572883370630318,0.8555085492684648,0.8590681248575985,0.14093187514240144,0.14449145073153535,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,50,TomekLinks,0.70699738603587026,0.70558217849081617,0.8551669604760423,0.868570421293848,0.8417634996582365,0.15823650034176348,0.13142957870615193,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,20,SMOTETomek,0.69978691328644904,0.6994776673145694,0.8506314582186439,0.8448263705270579,0.8564365459102302,0.1435634540897699,0.15517362947294203,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,20,SMOTETomek,0.7079938617085485,0.70261258479470445,0.8465546859553094,0.7696985721840296,0.9234107997265893,0.0765892002734108,0.23030142781597038,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",1.0,5,None,0.64005571252466376,0.63527406945527298,0.8134953929701906,0.7339855455667195,0.8930052403736614,0.10699475962633857,0.2660144544332805,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",1.0,20,None,0.67064342036851154,0.67028560983405416,0.8340838786307628,0.8012162876784769,0.8669514695830486,0.1330485304169515,0.19878371232152303,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,50,TomekLinks,0.70928725315249397,0.70689993227634884,0.85028458302624,0.7936541512427286,0.9069150148097518,0.09308498519024834,0.20634584875727127,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,50,ADASYN,0.70343077039375412,0.70189589076370351,0.8534882890125175,0.8696104353957342,0.8373661426293006,0.16263385737069946,0.1303895646042658,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,75,OneSidedSelection,0.71866455877576774,0.71862553997728218,0.8597363438884216,0.849092191080557,0.8703804966962861,0.12961950330371383,0.15090780891944297,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,50,ADASYN,0.73177233205714698,0.73121600560729394,0.8671751701497868,0.871796227745461,0.8625541125541125,0.13744588744588743,0.12820377225453902,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,50,RandomOverSampler,0.70748155435346904,0.7069064386203624,0.8550833811368476,0.8588224925083731,0.8513442697653225,0.1486557302346776,0.14117750749162702,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,100,NeighbourhoodCleaningRule,0.66109875362497694,0.64496300937737971,0.830506901598499,0.9228274281685175,0.7381863750284802,0.26181362497151967,0.07717257183148246,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,75,RandomUnderSampler,0.719632716938848,0.71922388819339789,0.8608163599229313,0.8599330160408956,0.861699703804967,0.13830029619503303,0.14006698395910452,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,50,RandomOverSampler,0.71628568554646499,0.71609289908789631,0.858958734030403,0.8544861625242376,0.8634313055365687,0.13656869446343128,0.14551383747576238,0.0,0.0,0.0,0.0,0.0
