algorithm,base_estimator,learning_rate,n_estimators,Data balancer,Matthews correlation coefficient,Cohen Kappa score,Average true rate,Average true positive rate,Average true negative rate,Average false positive rate,Average false negative rate,Average true positive with cutoff,Average true negative rate with cutoff,Average false positive rate with cutoff,Average false negative rate with cutoff,Average unclassified from cutoff
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,5,None,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.9914285714285714,0.0,0.9700000000000001,0.9700000000000001
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,20,None,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.981904761904762,0.0,0.9422222222222222,0.9422222222222222
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,50,None,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.9147619047619048,0.0,0.7944444444444446,0.7944444444444446
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,75,None,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.7876190476190476,0.0,0.5544444444444444,0.5544444444444444
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,20,ClusterCentroids,0.11643841180069474,0.026754670779387608,0.5219047619047618,1.0,0.043809523809523805,0.9561904761904763,0.0,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,5,ClusterCentroids,0.06159455473692782,0.0077584787906384749,0.5064285714285713,1.0,0.012857142857142859,0.9871428571428572,0.0,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,5,EditedNearestNeighbours,0.036475342865952137,0.0066336512594766433,0.5023809523809524,0.006666666666666667,0.998095238095238,0.0019047619047619048,0.9933333333333333,0.0,0.020952380952380948,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,20,EditedNearestNeighbours,0.045079233345517576,0.0099198508106775884,0.5035714285714286,0.01,0.9971428571428572,0.002857142857142857,0.9900000000000001,0.0,0.012380952380952381,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,50,ClusterCentroids,0.22926683119453573,0.13346395119194307,0.5988888888888888,0.9444444444444443,0.2533333333333333,0.7466666666666667,0.05555555555555555,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,75,ClusterCentroids,0.29404631479500754,0.234998411479999,0.6546825396825396,0.8488888888888889,0.4604761904761905,0.5395238095238095,0.1511111111111111,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,50,EditedNearestNeighbours,0.11477795275621754,0.05608961726694095,0.5208730158730158,0.05555555555555556,0.9861904761904764,0.013809523809523808,0.9444444444444443,0.0,0.0023809523809523807,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,5,InstanceHardnessThreshold,0.38151290821503953,0.36286944370523405,0.706984126984127,0.7377777777777776,0.6761904761904761,0.3238095238095238,0.26222222222222225,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,20,InstanceHardnessThreshold,0.3668686946762974,0.33324191819743793,0.7000793650793651,0.791111111111111,0.6090476190476191,0.390952380952381,0.2088888888888889,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,5,NearMiss,0.23746849517255553,0.2308716271072743,0.6055555555555555,0.35777777777777775,0.8533333333333334,0.14666666666666667,0.6422222222222222,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,75,EditedNearestNeighbours,0.25477920343971688,0.22924720462914025,0.5982539682539683,0.28555555555555556,0.9109523809523811,0.08904761904761904,0.7144444444444445,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,5,NeighbourhoodCleaningRule,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.12428571428571428,0.0,0.0044444444444444444,0.0044444444444444444
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,20,NearMiss,0.2735061524088922,0.27323452201998372,0.639047619047619,0.5133333333333333,0.7647619047619049,0.23523809523809525,0.48666666666666664,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,5,OneSidedSelection,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.972857142857143,0.0,0.91,0.91
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,5,RandomUnderSampler,0.378691866837849,0.36734663074668444,0.7034126984126985,0.6977777777777777,0.709047619047619,0.29095238095238096,0.3022222222222222,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,20,NeighbourhoodCleaningRule,-0.0069041085111244465,-0.00066577896138486636,0.4997619047619048,0.0,0.9995238095238096,0.0004761904761904762,1.0,0.0,0.07238095238095238,0.0,0.0022222222222222222,0.0022222222222222222
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,5,TomekLinks,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.9742857142857145,0.0,0.9199999999999999,0.9199999999999999
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,5,ADASYN,0.36602151232548458,0.36585559454004923,0.6832539682539682,0.5588888888888889,0.8076190476190476,0.1923809523809524,0.4411111111111112,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,5,RandomOverSampler,0.38702812898297329,0.37732991368626129,0.7070634920634921,0.6922222222222224,0.7219047619047619,0.2780952380952381,0.3077777777777777,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,20,OneSidedSelection,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.9314285714285715,0.0,0.8277777777777778,0.8277777777777778
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,5,SMOTE,0.33869512349617564,0.3291110301004837,0.6505555555555554,0.42111111111111116,0.88,0.12,0.5788888888888889,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,50,InstanceHardnessThreshold,0.3553199972887584,0.30134246620067301,0.6911904761904762,0.85,0.5323809523809523,0.4676190476190476,0.15,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,20,RandomUnderSampler,0.38261139071762013,0.37088989621770113,0.7056349206349205,0.7022222222222222,0.709047619047619,0.29095238095238096,0.29777777777777775,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,5,SMOTEENN,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.011428571428571429,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,20,TomekLinks,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.9404761904761904,0.0,0.85,0.85
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,75,InstanceHardnessThreshold,0.34657090061474621,0.28915716394380492,0.6854761904761905,0.8566666666666666,0.5142857142857143,0.48571428571428577,0.14333333333333334,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,50,NearMiss,0.30403329736252932,0.28696810842164594,0.6653174603174603,0.6911111111111111,0.6395238095238095,0.36047619047619045,0.3088888888888889,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,5,SMOTETomek,0.32607779154762001,0.3086262749358108,0.6368253968253968,0.37222222222222223,0.9014285714285714,0.09857142857142857,0.6277777777777778,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,20,ADASYN,0.38609165822706792,0.38270503910520198,0.701984126984127,0.6411111111111111,0.7628571428571428,0.23714285714285713,0.35888888888888887,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,20,RandomOverSampler,0.38652192744065861,0.37677318345950767,0.7068253968253968,0.6922222222222222,0.7214285714285715,0.2785714285714286,0.30777777777777776,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,75,NearMiss,0.30878875602355854,0.28552350720800312,0.6684126984126983,0.7244444444444444,0.6123809523809524,0.3876190476190476,0.2755555555555555,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,50,NeighbourhoodCleaningRule,-0.013808217022248886,-0.0013315579227697327,0.49952380952380954,0.0,0.9990476190476191,0.0009523809523809524,1.0,0.0,0.027142857142857146,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,20,SMOTE,0.37289533008819759,0.37189912774533024,0.6807142857142857,0.5233333333333333,0.8380952380952381,0.16190476190476188,0.47666666666666674,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,100,None,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.6357142857142858,0.0,0.26999999999999996,0.26999999999999996
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,20,SMOTEENN,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.005238095238095239,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,50,OneSidedSelection,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.7799999999999999,0.0,0.5411111111111112,0.5411111111111112
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,75,NeighbourhoodCleaningRule,-0.020712325533373325,-0.0019973368841545991,0.4992857142857143,0.0,0.9985714285714286,0.0014285714285714286,1.0,0.0,0.010476190476190474,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,20,SMOTETomek,0.35095692955747987,0.34880305572441328,0.6671428571428573,0.49,0.8442857142857143,0.15571428571428572,0.51,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,5,None,0.0061209240130838212,0.0011072706840051054,0.5003968253968254,0.0022222222222222222,0.9985714285714286,0.0014285714285714286,0.9977777777777778,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,50,RandomUnderSampler,0.38409445066812359,0.37214330146128988,0.7065079365079366,0.7044444444444444,0.7085714285714285,0.2914285714285714,0.2955555555555555,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,50,TomekLinks,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.7942857142857144,0.0,0.5622222222222222,0.5622222222222222
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,75,OneSidedSelection,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.619047619047619,0.0,0.24666666666666667,0.24666666666666667
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,50,ADASYN,0.39053774103097277,0.38151584175937509,0.7085714285714285,0.6900000000000001,0.7271428571428572,0.27285714285714285,0.31,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,75,RandomUnderSampler,0.38365431284430757,0.37108011501065929,0.7065079365079366,0.7077777777777778,0.7052380952380952,0.2947619047619048,0.2922222222222222,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,50,RandomOverSampler,0.3835698871600477,0.37424931198957606,0.7050793650793651,0.6877777777777778,0.7223809523809525,0.2776190476190476,0.3122222222222222,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,100,ClusterCentroids,0.32273499234607445,0.28348910336837896,0.6752380952380953,0.7933333333333333,0.557142857142857,0.4428571428571429,0.20666666666666664,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,5,ClusterCentroids,0.320844914305565,0.28126930684037466,0.6740476190476191,0.7933333333333333,0.5547619047619047,0.4452380952380952,0.20666666666666667,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,5,EditedNearestNeighbours,0.33010092384968398,0.3228161056279451,0.6740476190476191,0.6266666666666667,0.7214285714285714,0.2785714285714285,0.37333333333333335,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,75,TomekLinks,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.639047619047619,0.0,0.27444444444444444,0.27444444444444444
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,50,SMOTE,0.39812797925281801,0.39803385247563927,0.7007142857142857,0.59,0.8114285714285714,0.18857142857142858,0.41,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,100,EditedNearestNeighbours,0.37006396005967596,0.36942725036421287,0.6875396825396827,0.5788888888888889,0.7961904761904761,0.2038095238095238,0.42111111111111105,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,75,ADASYN,0.39095175486414985,0.38077115015553392,0.7093650793650793,0.6977777777777777,0.7209523809523809,0.27904761904761904,0.3022222222222222,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,50,SMOTEENN,0.015889698406240004,0.0024370579180477137,0.5008730158730158,0.0022222222222222222,0.9995238095238096,0.0004761904761904762,0.9977777777777778,0.0,0.0009523809523809524,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,5,InstanceHardnessThreshold,0.37872411538585365,0.36018071552950531,0.7053968253968255,0.7355555555555556,0.6752380952380953,0.32476190476190475,0.2644444444444445,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,5,NearMiss,0.27721929417297875,0.26138377886550873,0.6493650793650794,0.6577777777777778,0.6409523809523809,0.35904761904761906,0.3422222222222222,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,5,NeighbourhoodCleaningRule,0.35993096771600203,0.35438778961151779,0.6657936507936507,0.4644444444444445,0.8671428571428571,0.13285714285714287,0.5355555555555557,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,75,RandomOverSampler,0.3855533637152746,0.37625699362529602,0.706111111111111,0.6888888888888888,0.7233333333333333,0.27666666666666667,0.3111111111111111,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,50,SMOTETomek,0.3916468847202581,0.39161147902869758,0.6966666666666667,0.5800000000000001,0.8133333333333334,0.18666666666666668,0.41999999999999993,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,5,OneSidedSelection,0.042725067701716385,0.0081765629416895216,0.5029365079365079,0.007777777777777778,0.998095238095238,0.0019047619047619048,0.9922222222222222,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,5,RandomUnderSampler,0.37768727317232448,0.36671539757156529,0.7026984126984127,0.6944444444444445,0.710952380952381,0.28904761904761905,0.3055555555555555,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,20,None,0.32194959138960316,0.31347819252933495,0.643968253968254,0.4155555555555555,0.8723809523809525,0.1276190476190476,0.5844444444444444,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,5,TomekLinks,0.047763332524735337,0.009716546897750181,0.5034920634920635,0.008888888888888889,0.998095238095238,0.0019047619047619048,0.991111111111111,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,5,ADASYN,0.36693945262578226,0.36638719377981949,0.6834920634920635,0.5588888888888889,0.8080952380952381,0.19190476190476188,0.44111111111111106,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,5,RandomOverSampler,0.37861762817598538,0.36938166675580481,0.7024603174603175,0.6844444444444445,0.7204761904761905,0.27952380952380956,0.3155555555555556,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,5,SMOTE,0.33568932661442691,0.33259499070916176,0.658015873015873,0.4688888888888889,0.8471428571428571,0.15285714285714283,0.5311111111111111,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,75,SMOTE,0.39641720495297655,0.3960406400522869,0.7014285714285715,0.6000000000000001,0.8028571428571428,0.19714285714285715,0.4000000000000001,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,100,InstanceHardnessThreshold,0.34466049717797115,0.2858082647230154,0.684047619047619,0.86,0.508095238095238,0.491904761904762,0.13999999999999999,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,5,SMOTEENN,0.29118765795045659,0.28640176409016677,0.6373015873015873,0.44222222222222224,0.8323809523809524,0.16761904761904758,0.5577777777777778,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,5,SMOTETomek,0.35759099640317565,0.35619462814400021,0.6724603174603173,0.5077777777777778,0.8371428571428571,0.16285714285714284,0.49222222222222217,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,75,SMOTEENN,0.072375952583445244,0.030845841820092128,0.5113492063492063,0.03222222222222222,0.9904761904761905,0.009523809523809525,0.9677777777777777,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,50,None,0.3310832162213293,0.32908785137391938,0.6580952380952382,0.48,0.8361904761904763,0.16380952380952382,0.52,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,100,NearMiss,0.30886113447094066,0.28389918170939249,0.6684920634920634,0.7322222222222222,0.6047619047619047,0.3952380952380952,0.2677777777777778,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,20,ClusterCentroids,0.30925222115199075,0.26239002477708395,0.6662698412698412,0.8144444444444444,0.5180952380952382,0.4819047619047619,0.18555555555555556,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,20,EditedNearestNeighbours,0.36991012829079711,0.35984973195549791,0.6981746031746031,0.6844444444444444,0.711904761904762,0.2880952380952381,0.3155555555555556,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,75,SMOTETomek,0.39075253959625905,0.39047780690166323,0.6980158730158731,0.5922222222222223,0.8038095238095236,0.19619047619047617,0.4077777777777778,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,100,NeighbourhoodCleaningRule,0.058861416059714768,0.019008838593256638,0.5069047619047619,0.02,0.9938095238095238,0.006190476190476191,0.9800000000000001,0.0,0.0004761904761904762,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,75,None,0.32316768324437756,0.32161536137722641,0.6548412698412699,0.4777777777777778,0.8319047619047618,0.1680952380952381,0.5222222222222223,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,100,OneSidedSelection,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.43,0.0,0.10888888888888888,0.10888888888888888
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,20,InstanceHardnessThreshold,0.35980629160947863,0.30650861203372198,0.6937301587301589,0.8488888888888889,0.5385714285714286,0.46142857142857147,0.1511111111111111,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,50,ClusterCentroids,0.29192229401284142,0.24658388488331065,0.6568253968253969,0.8055555555555557,0.508095238095238,0.4919047619047619,0.19444444444444442,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,20,NearMiss,0.30485038667689146,0.28847036845983515,0.6654761904761904,0.6866666666666666,0.6442857142857142,0.3557142857142857,0.3133333333333334,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,50,EditedNearestNeighbours,0.36429342855404617,0.34733178434791734,0.6973809523809525,0.7199999999999999,0.6747619047619048,0.32523809523809527,0.27999999999999997,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,20,NeighbourhoodCleaningRule,0.38071442111605114,0.37096620147892539,0.7026984126984127,0.681111111111111,0.7242857142857142,0.27571428571428575,0.3188888888888889,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,100,RandomUnderSampler,0.38417167564030286,0.37126296388557511,0.7069047619047618,0.71,0.7038095238095238,0.29619047619047617,0.29,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,20,OneSidedSelection,0.3384406537448239,0.32562026332023869,0.6469047619047619,0.4033333333333333,0.8904761904761905,0.10952380952380952,0.5966666666666666,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,20,RandomUnderSampler,0.38210925305647397,0.37147866724228668,0.7049206349206351,0.6955555555555556,0.7142857142857143,0.28571428571428575,0.30444444444444446,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,20,TomekLinks,0.33431535737785834,0.32386338105824758,0.6476984126984126,0.4144444444444444,0.8809523809523809,0.11904761904761905,0.5855555555555556,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.01,100,TomekLinks,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.45428571428571424,0.0,0.12,0.12
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,75,ClusterCentroids,0.29716607311022414,0.25294986971401562,0.66,0.8033333333333333,0.5166666666666667,0.48333333333333334,0.19666666666666666,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,20,ADASYN,0.38037529368321837,0.37554035019493348,0.7001587301587301,0.648888888888889,0.7514285714285714,0.24857142857142858,0.3511111111111111,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,20,RandomOverSampler,0.38259385816659314,0.37302612690209597,0.7046825396825397,0.6888888888888888,0.7204761904761906,0.27952380952380956,0.3111111111111111,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,50,InstanceHardnessThreshold,0.3513411562904325,0.29112197267286827,0.6875396825396826,0.8655555555555557,0.5095238095238095,0.49047619047619045,0.13444444444444445,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,20,SMOTE,0.36197988755264049,0.36073311865266916,0.6755555555555555,0.5177777777777778,0.8333333333333334,0.16666666666666666,0.4822222222222223,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,75,EditedNearestNeighbours,0.36158465534130929,0.34526809217696891,0.6958730158730159,0.7155555555555555,0.6761904761904761,0.3238095238095238,0.28444444444444444,0.0,0.0,0.0,0.0,0.0
SAMME,"BernoulliNB(alpha=1.0, binarize=0.0, class_prior=None, fit_prior=True)",0.505,50,NearMiss,0.31213717720105921,0.2886955192218062,0.6702380952380952,0.7266666666666666,0.6138095238095238,0.3861904761904762,0.2733333333333333,0.0,0.0,0.0,0.0,0.0
